"symbol","date","open","low","high","close","adjClose","volume"
"NYZOUSD","2026-01-10",0.00218208,0.00218208,0.00263661,0.00229296,0.00229296,7489
"RJVUSD","2026-01-10",0.00260128,0.00240872,0.00260419,0.00241877,0.00241877,247758
"NGMUSD","2026-01-10",0.00666851,0.00666835,0.00686432,0.00679536,0.00679536,189
"SPELLFIREUSD","2026-01-10",0.000044929835,0.000044498574,0.00004517631,0.00004495,0.00004495,16431
"POLKUSD","2026-01-10",0.00731309,0.00731282,0.0073378,0.00732303,0.00732303,12472
"AVAXUSD","2026-01-10",13.77245,13.63773,13.86,13.85,13.85,171284501
"ZILLIONXOUSD","2026-01-10",0.00238179,0.00231427,0.00239383,0.00239287,0.00239287,4
"QRXUSD","2026-01-10",0.00591017,0.00580154,0.00592155,0.00581072,0.00581072,111
"SAVAXUSD","2026-01-10",17.26834,16.97472,17.26834,17.2,17.2,396181
"PLTUSD","2026-01-10",0.68936,0.68751,0.68991,0.6893,0.6893,370
"RATINGUSD","2026-01-10",0.00011665379,0.0001079645,0.000116660616,0.00011571697,0.00011571697,12117
"PIRATEUSD","2026-01-10",0.02100396,0.02082843,0.0210048,0.02086131,0.02086131,145799
"GOMININGUSD","2026-01-10",0.40215,0.39655,0.41758,0.40717,0.40717,10601808
"FLOKIUSD","2026-01-10",0.000052563977,0.000051128383,0.000052575073,0.00005194,0.00005194,36776956
"XPNETUSD","2026-01-10",0.00027680566,0.00027680566,0.00027680566,0.00027680566,0.00027680566,10
"HBARUSD","2026-01-10",0.12013,0.1182,0.12074,0.11843,0.11843,93239240
"OATHUSD","2026-01-10",0.00026002695,0.00026002695,0.00026002695,0.00026002695,0.00026002695,1
"PTSUSD","2026-01-10",0.000001562907,0.000001529838,0.000001583863,0.00000158,0.00000158,12238
"ZCLUSD","2026-01-10",0.29461,0.29457,0.31475,0.31158,0.31158,26
"RSCUSD","2026-01-10",0.13823,0.13706,0.13928,0.13921,0.13921,589113
"STEPUSD","2026-01-10",0.023,0.023,0.0230782,0.0230782,0.0230782,45
"XDCUSD","2026-01-10",0.04839921,0.04828922,0.04906258,0.04871407,0.04871407,17643811
"HOSKYUSD","2026-01-10",1.7573e-8,1.7235e-8,1.7718e-8,1.7346e-8,1.7346e-8,186269
"AMUSD","2026-01-10",0.10691,0.10655,0.10856,0.10778,0.10778,21344
"BONEUSD","2026-01-10",0.0919053,0.088863,0.0919053,0.088863,0.088863,86
"ANYONEUSD","2026-01-10",0.25448,0.25138,0.26012,0.25197,0.25197,1593044
"DOGEUSD","2026-01-10",0.14048,0.13941,0.1405,0.13978,0.13978,653248192
"BECOINUSD","2026-01-10",0.00121822,0.00121703,0.00121943,0.00121859,0.00121859,0
"OMIUSD","2026-01-10",0.00018159354,0.00017820517,0.0001830189,0.00018129,0.00018129,1137676
"CTKUSD","2026-01-10",0.29545,0.28877,0.31,0.3012,0.3012,6086233
"MONONOKE-INUUSD","2026-01-10",4.23757e-13,4.22906e-13,4.2512573e-13,4.2512573e-13,4.2512573e-13,117
"GRAVUSD","2026-01-10",0.0002326815,0.0002326815,0.00024303564,0.00024004166,0.00024004166,57
"INKUSD","2026-01-10",0.0006228659,0.00062152545,0.0006236174,0.00062162,0.00062162,11747
"PRCYUSD","2026-01-10",0.00140912,0.00127016,0.00140912,0.00128574,0.00128574,53274
"MARSHUSD","2026-01-10",0.00058141275,0.00055616087,0.0006445479,0.00064061076,0.00064061076,960
"TCCUSD","2026-01-10",0.0009987144,0.0009986169,0.00275186,0.00275133,0.00275133,12
"LIKEUSD","2026-01-10",0.00171485,0.00171485,0.00190242,0.00180452,0.00180452,563
"HFTUSD","2026-01-10",0.00016665597,0.00016636646,0.00017005953,0.0001691452,0.0001691452,38072
"MTRUSD","2026-01-10",0.33365,0.33282,0.34544,0.33975,0.33975,12134
"FOURUSD","2026-01-10",0.000116137077,0.00011571,0.00011651,0.0001163,0.0001163,5
"XCHUSD","2026-01-10",5.21071,5.03669,5.30504,5.23,5.23,2981770
"XAUTUSD","2026-01-10",4491.9434,4490.7827,4501.479,4497.11,4497.11,69136976
"GSRUSD","2026-01-10",0.00230657,0.00230657,0.00230657,0.00230657,0.00230657,2
"OBOTUSD","2026-01-10",0.00415449,0.00404571,0.00458108,0.00415349,0.00415349,3253
"EURSUSD","2026-01-10",1.16898,1.16458,1.175,1.17,1.17,33209
"FLAGUSD","2026-01-10",0.000006601905,0.000006601905,0.000006654992,0.000006605322,0.000006605322,4
"DSYNCUSD","2026-01-10",0.04146396,0.03996242,0.04202758,0.03996242,0.03996242,3730057
"DBRUSD","2026-01-10",0.05667852,0.05606511,0.056959,0.05672411,0.05672411,45630
"MOLAUSD","2026-01-10",0.000005929563,0.0000059,0.00000593,0.0000059,0.0000059,5
"TONEUSD","2026-01-10",0.00013335173,0.00013335173,0.00013551117,0.00013551117,0.00013551117,28
"TRVLUSD","2026-01-10",0.00187135,0.00185503,0.00188554,0.00186491,0.00186491,208310
"SHIBGFUSD","2026-01-10",2.9539549e-10,2.9539549e-10,2.9539549e-10,2.9539549e-10,2.9539549e-10,60
"BIOFIUSD","2026-01-10",0.000078073805,0.00007791756,0.00008441913,0.00007931,0.00007931,71625
"KLEEUSD","2026-01-10",8.25288e-13,5.50386e-13,9.86084e-13,7.1999237e-13,7.1999237e-13,35561
"CGOUSD","2026-01-10",144.40038,143.90594,144.58893,144.54,144.54,942399
"AMEUSD","2026-01-10",0.000812271797,0.00075842,0.00081633,0.0007613112,0.0007613112,71168
"TABOOUSD","2026-01-10",0.000027501734,0.000027501734,0.000027501734,0.000027501734,0.000027501734,0
"DEXTFUSD","2026-01-10",0.11198,0.11189,0.11601,0.1155,0.1155,98239
"MIVAUSD","2026-01-10",0.00178485,0.00178485,0.00179555,0.00179555,0.00179555,4
"IOSTUSD","2026-01-10",0.00171192,0.00169594,0.00172245,0.0017121,0.0017121,9826676
"SQUADUSD","2026-01-10",0.00003217777,0.00003160552,0.000033815537,0.00003287,0.00003287,3775
"CELOUSD","2026-01-10",0.12531,0.12248,0.13464,0.12865,0.12865,0
"CHEXUSD","2026-01-10",0.06292447,0.05926037,0.06292447,0.059588,0.059588,786963
"STELLAUSD","2026-01-10",0.00374461,0.00367068,0.00378365,0.00370417,0.00370417,13
"LEASHUSD","2026-01-10",0.000024514618,0.000019790457,0.000025127627,0.0000198,0.0000198,11136
"HORDUSD","2026-01-10",0.0009850617,0.00097456353,0.0009850617,0.0009829,0.0009829,26
"RETHUSD","2026-01-10",3567.3933,3555.943,3573.1,3570.68409,3570.68409,375520
"VEGAUSD","2026-01-10",0.0008503507,0.0008503507,0.0008503507,0.0008503507,0.0008503507,1
"POLYDOGEUSD","2026-01-10",1.9946729e-10,1.9490173e-10,2.589212e-10,2.49792e-10,2.49792e-10,1548
"ICPUSD","2026-01-10",3.19526,3.12954,3.20771,3.18096,3.18096,58310688
"WETHUSD","2026-01-10",3083.933,3080.302,3096.71376,3096.68837,3096.68837,645930944
"ATKUSD","2026-01-10",0.000054317265,0.0000539392,0.000056564866,0.00005416,0.00005416,12716
"GOLDENUSD","2026-01-10",1.781891e-12,1.781891e-12,1.816e-12,1.815e-12,1.815e-12,6
"SWIFTUSD","2026-01-10",0.0007181123,0.0007181123,0.00072418497,0.00072418485,0.00072418485,73
"KLIMAUSD","2026-01-10",0.06707432,0.06624056,0.06940786,0.066724,0.066724,46
"BOMEUSD","2026-01-10",0.0007098537,0.00069158274,0.0007110039,0.00069849,0.00069849,11457527
"EMONUSD","2026-01-10",0.00007859247,0.00007859247,0.0000811177,0.0000811177,0.0000811177,0
"MONIUSD","2026-01-10",0.00189057,0.00187023,0.0019077,0.00188659,0.00188659,65408
"XCHNGUSD","2026-01-10",0.00059189997,0.0005652636,0.00089668296,0.0006110064,0.0006110064,7091
"FETUSD","2026-01-10",0.28542,0.27788,0.28563,0.2814,0.2814,53787304
"OTRUMPUSD","2026-01-10",5.437,5.367,5.49,5.403,5.403,4588932
"JULDUSD","2026-01-10",0.00009986684,0.000099855555,0.00009988609,0.00009987032,0.00009987032,11033
"TKPUSD","2026-01-10",0.08154866,0.08154866,0.08235643,0.08235643,0.08235643,0
"OCPUSD","2026-01-10",0.0008628418,0.0008628418,0.0008628418,0.0008628418,0.0008628418,117
"SOVUSD","2026-01-10",0.07567698,0.07567698,0.08325517,0.08160318,0.08160318,32619
"TRIBEUSD","2026-01-10",0.48922,0.48186,0.50228,0.49368,0.49368,67054
"NFTDUSD","2026-01-10",0.00202928,0.00200437,0.00207043,0.00200734,0.00200734,11714
"FRONTUSD","2026-01-10",0.02028079,0.02028079,0.02059522,0.02039561,0.02039561,5
"WINRUSD","2026-01-10",0.00187196,0.00184865,0.00187828,0.00184885,0.00184885,5952
"JONESUSD","2026-01-10",0.22881,0.22697,0.22882,0.22697,0.22697,27
"PPTUSD","2026-01-10",0.13372,0.11337,0.15234,0.14038,0.14038,1970
"CTXUSD","2026-01-10",0.8456,0.8373,0.8841,0.86309,0.86309,628226
"INUSUSD","2026-01-10",4.1983444e-10,4.140416e-10,4.2082199999999997e-10,4.20806e-10,4.20806e-10,613
"KAIAUSD","2026-01-10",0.06567579,0.064725,0.06607611,0.064775,0.064775,8094448
"UMBUSD","2026-01-10",0.0001204889,0.0001204889,0.0001765,0.00017487559,0.00017487559,15
"SWPRUSD","2026-01-10",0.01327624,0.01304604,0.01327624,0.01307676,0.01307676,1
"AURORAUSD","2026-01-10",0.052,0.0515,0.0555,0.052795,0.052795,1367297
"NKNUSD","2026-01-10",0.01354364,0.01323457,0.01356313,0.0133241,0.0133241,1609238
"EQ9USD","2026-01-10",0.000018378463,0.000017973956,0.00001847,0.000018466017,0.000018466017,7
"USTCUSD","2026-01-10",0.0069864,0.00681903,0.00772321,0.00711934,0.00711934,10517757
"DASHUSD","2026-01-10",37.83889,36.73513,37.86487,37.21,37.21,64655782
"BATUSD","2026-01-10",0.2077,0.20321,0.20814,0.20542,0.20542,9729362
"BIXUSD","2026-01-10",0.00340004,0.00340004,0.00340004,0.00340004,0.00340004,12
"FIWAUSD","2026-01-10",0.000031367897,0.00003136546,0.000035363915,0.00003169,0.00003169,12606
"ZOOMUSD","2026-01-10",0.00101365,0.00101059,0.00102956,0.00102956,0.00102956,65
"FISTUSD","2026-01-10",0.63102,0.62136,0.67126,0.62583,0.62583,1722854
"BABIUSD","2026-01-10",0.00020132399,0.0001905042,0.00021389143,0.00021211633,0.00021211633,13144
"ELMOUSD","2026-01-10",0.0009438713,0.0009438713,0.0009918027,0.0009918027,0.0009918027,653
"HEARTUSD","2026-01-10",0.00161312,0.00161312,0.00168702,0.00168438,0.00168438,175564
"KIBAUSD","2026-01-10",1.50644e-7,1.45914e-7,2.12284e-7,1.70053e-7,1.70053e-7,2694
"RGPUSD","2026-01-10",0.00598844,0.00598844,0.00608619,0.00608619,0.00608619,4
"WAIFUSD","2026-01-10",0.09048595,0.08864638,0.09048799,0.08872187,0.08872187,49987
"CBATUSD","2026-01-10",0.00430686,0.00420632,0.00439634,0.00425035,0.00425035,0
"DYMUSD","2026-01-10",0.07202834,0.07069361,0.07202834,0.071586,0.071586,1713805
"ZERCUSD","2026-01-10",0.01083285,0.01079406,0.01155669,0.01125193,0.01125193,16470
"FLUIDUSD","2026-01-10",3.04556,2.99766,3.04643,3.03595,3.03595,2348240
"WIFUSD","2026-01-10",0.38713,0.37446,0.38731,0.38083,0.38083,95848181
"VELAUSD","2026-01-10",0.000478414,0.000478414,0.0004884204,0.0004884204,0.0004884204,109
"RONINUSD","2026-01-10",0.13943,0.138,0.14,0.13853,0.13853,2167438
"GSWAPUSD","2026-01-10",0.02957999,0.02957999,0.02957999,0.02957999,0.02957999,68
"SANTAUSD","2026-01-10",9.412651e-10,9.412651e-10,9.62362e-10,9.61852e-10,9.61852e-10,52
"KOKUSD","2026-01-10",0.000107090598,0.00010685,0.00010759,0.0001074,0.0001074,30
"FOXEUSD","2026-01-10",7.3892176e-10,7.3892176e-10,7.3892176e-10,7.3892176e-10,7.3892176e-10,3
"NUXUSD","2026-01-10",0.00212259,0.00211542,0.00213692,0.00211767,0.00211767,13243
"AGIXUSD","2026-01-10",0.12661,0.12135,0.12781,0.12147,0.12147,46173
"UXDUSD","2026-01-10",1.02453,1.019,1.02453,1.02238,1.02238,14
"ONXUSD","2026-01-10",0.0009827244,0.0009827244,0.0009827244,0.0009827244,0.0009827244,2
"SHANGUSD","2026-01-10",9.2118306e-11,9.2118306e-11,9.252812399999999e-11,9.252812399999999e-11,9.252812399999999e-11,19
"REVOUSD","2026-01-10",0.01484193,0.01484193,0.01484193,0.01484193,0.01484193,435
"XIOUSD","2026-01-10",0.00190459,0.00189691,0.00193873,0.00190719,0.00190719,48
"CORGIAIUSD","2026-01-10",0.000058251324,0.000057429694,0.00005845,0.00005782,0.00005782,5984
"TRSTUSD","2026-01-10",0.000484576,0.000484576,0.000484576,0.000484576,0.000484576,10
"ELFIUSD","2026-01-10",0.00568286,0.00535229,0.00570599,0.00536038,0.00536038,219
"HERMESUSD","2026-01-10",0.00188258,0.00183855,0.00188317,0.00183955,0.00183955,104
"WAMUSD","2026-01-10",0.00068711577,0.0006866696,0.00070514774,0.0007015946,0.0007015946,37731
"UBXUSD","2026-01-10",0.000001225128,0.000001202736,0.000001372574,0.000001202736,0.000001202736,225526
"BTBUSD","2026-01-10",0.000021967073,0.000021963528,0.00002196988,0.000021966936,0.000021966936,5254
"GHXUSD","2026-01-10",0.0126816,0.01253662,0.01289228,0.01264091,0.01264091,294201
"OOEUSD","2026-01-10",0.00255066,0.00251893,0.00257224,0.00256222,0.00256222,21584
"OGGYUSD","2026-01-10",1.784675e-12,1.784675e-12,1.830526e-12,1.822e-12,1.822e-12,81
"VPNDUSD","2026-01-10",0.0005000653,0.00048872357,0.0005003429,0.00049359,0.00049359,3
"GRAIUSD","2026-01-10",0.97766,0.97766,0.9864,0.97766,0.97766,77
"MINTMEUSD","2026-01-10",0.0007719892,0.00077188155,0.0007721178,0.0007719973,0.0007719973,199
"XENDUSD","2026-01-10",0.0040718,0.00404618,0.00407495,0.00404618,0.00404618,18446
"MANUSD","2026-01-10",0.00295163,0.00274154,0.00296774,0.0028668,0.0028668,75152
"RBNUSD","2026-01-10",0.04318082,0.04318082,0.04532807,0.04423374,0.04423374,776
"GLCHUSD","2026-01-10",0.00320615,0.00314417,0.00326552,0.00320645,0.00320645,22
"ABRUSD","2026-01-10",0.06808363,0.06392759,0.06818169,0.06488382,0.06488382,190
"NTVRKUSD","2026-01-10",0.00418901,0.0039352,0.00574091,0.00466859,0.00466859,35944
"PEPECHAINUSD","2026-01-10",1.3950978999999999e-11,1.3950978999999999e-11,1.4104273e-11,1.4063377e-11,1.4063377e-11,5
"HATUSD","2026-01-10",233.29987,226.77,233.29987,228.10149,228.10149,244
"OVOUSD","2026-01-10",0.0004971343,0.00049458665,0.00050429883,0.0004978416,0.0004978416,13682
"BXXUSD","2026-01-10",0.01334424,0.01319376,0.01337039,0.01321151,0.01321151,7961
"UQCUSD","2026-01-10",2.82219,2.82175,2.82281,2.82211,2.82211,14366
"XEMUSD","2026-01-10",0.00127891,0.00122285,0.00129515,0.00122919,0.00122919,1392822
"MEDUSD","2026-01-10",0.00338862,0.00313644,0.00343729,0.00315578,0.00315578,7105145
"SHOPUSD","2026-01-10",0.0002943911,0.0002943911,0.0002952,0.0002943911,0.0002943911,155
"MKRUSD","2026-01-10",1305.1608,1296.7802,1378.8656,1366.0139,1366.0139,284089
"PRLUSD","2026-01-10",0.0004785343,0.00047503,0.0004785343,0.00047593084,0.00047593084,4
"ATTUSD","2026-01-10",0.00132937,0.00132764,0.0013299,0.00132937,0.00132937,0
"MIMATICUSD","2026-01-10",1.00358,1.001,1.004,1.00153,1.00153,4539
"SRMUSD","2026-01-10",0.01313,0.01177,0.01546,0.01299,0.01299,621844
"NVTUSD","2026-01-10",0.0006727734,0.0006727734,0.0006864383,0.0006864383,0.0006864383,4
"ELUSD","2026-01-10",0.00246007,0.0023488,0.00258846,0.00237989,0.00237989,664982
"IGUUSD","2026-01-10",0.0005936051,0.00057890493,0.0006176276,0.00057923,0.00057923,12072
"UMAUSD","2026-01-10",0.77978,0.76742,0.77978,0.77265,0.77265,4374965
"WOMBATUSD","2026-01-10",0.00001895103,0.000018792382,0.000019440025,0.000019281328,0.000019281328,2
"DINOUSD","2026-01-10",0.00050879683,0.00050879683,0.00050879683,0.00050879683,0.00050879683,7
"IDLEUSD","2026-01-10",0.00334568,0.00332064,0.00335772,0.00335692,0.00335692,4
"MARS4USD","2026-01-10",0.0005568631,0.0005568631,0.0005806188,0.0005718708,0.0005718708,117011
"YAKUSD","2026-01-10",190.4463,188.46062,191.48,191.45,191.45,636
"STRAXUSD","2026-01-10",0.02363505,0.02330185,0.02488111,0.02340843,0.02340843,1223143
"USTUSD","2026-01-10",0.99988,0.9998,1.0001,1.0001,1.0001,1906739
"EUROEUSD","2026-01-10",0.8939,0.87817,0.8939,0.89157,0.89157,11
"MMITUSD","2026-01-10",1.9236372e-10,1.8673417e-10,1.9236397e-10,1.8673417e-10,1.8673417e-10,25
"DPXUSD","2026-01-10",3.61676,3.61676,3.61676,3.61676,3.61676,0
"AMONUSD","2026-01-10",0.00019973847,0.00019971062,0.00019977218,0.00019974058,0.00019974058,154
"ADCOUSD","2026-01-10",0.67826,0.67687,0.68181,0.68054,0.68054,10139
"ONCUSD","2026-01-10",0.0244972,0.02443416,0.02506098,0.02503681,0.02503681,12046
"NCRUSD","2026-01-10",0.03067717,0.03044735,0.03103108,0.03072617,0.03072617,120
"RENUSD","2026-01-10",0.0057,0.00567,0.0059,0.00586109,0.00586109,306150
"TRUUSD","2026-01-10",0.01045392,0.01036533,0.0105517,0.01044996,0.01044996,1811708
"TRXUSD","2026-01-10",0.29797,0.29706,0.2994,0.29893,0.29893,543035568
"SCPUSD","2026-01-10",0.01747061,0.01702749,0.01759959,0.01717745,0.01717745,3161
"MEANUSD","2026-01-10",0.00009850559,0.000098503544,0.00009970417,0.00009964733,0.00009964733,8
"THGUSD","2026-01-10",0.00020971593,0.00020971593,0.00021072426,0.00021072426,0.00021072426,0
"RYOUSD","2026-01-10",0.0035263,0.00350135,0.00356154,0.00351743,0.00351743,53970
"HAYUSD","2026-01-10",57563.87,57561.69,58554.52,58356.23,58356.23,70
"WIKENUSD","2026-01-10",0.00202358,0.00200799,0.00206435,0.00203568,0.00203568,83085
"XMONUSD","2026-01-10",192.3093,192.3093,194.17,193.6715,193.6715,53
"GRAPEUSD","2026-01-10",0.000002157746,0.000002157746,0.000002165903,0.000002165903,0.000002165903,2
"PEPEAIUSD","2026-01-10",0.0002417928,0.00023355389,0.00024180228,0.00023478622,0.00023478622,520942
"LUCHOWUSD","2026-01-10",1.89817e-7,1.89817e-7,2.07451e-7,2.00584e-7,2.00584e-7,12
"SANDUSD","2026-01-10",0.11894,0.11763,0.1217,0.11972,0.11972,24545254
"FUNUSD","2026-01-10",0.0019384,0.00193079,0.00204963,0.00203108,0.00203108,3373819
"SASHIMIUSD","2026-01-10",0.000350967572,0.00034404,0.00035097,0.00034685,0.00034685,2
"ROCOUSD","2026-01-10",0.01006747,0.01002615,0.01007964,0.01007243,0.01007243,8
"BTLUSD","2026-01-10",0.00010467509,0.00010467509,0.00011768478,0.00011768478,0.00011768478,445
"WBNBUSD","2026-01-10",895.6959,895.6959,908.0018,907.04,907.04,395548832
"SHEESHAUSD","2026-01-10",2.04548,2,2.06,2.06,2.06,51
"CPOOLUSD","2026-01-10",0.03263,0.03167,0.03303,0.03266797,0.03266797,2238319
"AZUKIUSD","2026-01-10",0.00081992213,0.00081992213,0.00084770046,0.00084770046,0.00084770046,9
"IXCUSD","2026-01-10",0.05429363,0.054258,0.06712557,0.06703049,0.06703049,18
"KLAYUSD","2026-01-10",0.06503825,0.064698,0.06594737,0.06565173,0.06565173,155
"TENETUSD","2026-01-10",0.000039082857,0.000039082857,0.00005215694,0.000052110474,0.000052110474,186
"XDNUSD","2026-01-10",0.000013551025,0.000013551025,0.000013702419,0.000013702419,0.000013702419,0
"DIMEUSD","2026-01-10",4.75466e-7,3.69233e-7,4.75466e-7,4.31982e-7,4.31982e-7,6
"EWTUSD","2026-01-10",0.81138,0.79858,0.81657,0.79908,0.79908,248010
"RVNUSD","2026-01-10",0.00767466,0.00760588,0.00773672,0.00768449,0.00768449,4647709
"ARDRUSD","2026-01-10",0.063541,0.06229335,0.06426881,0.062664,0.062664,1507476
"ALTUSD","2026-01-10",0.01294225,0.01280418,0.01305027,0.01295192,0.01295192,4556554
"IMOUSD","2026-01-10",1.0108,0.998,1.01684,1.009,1.009,67639
"SIXUSD","2026-01-10",0.01211456,0.01207642,0.01240294,0.01214453,0.01214453,311307
"LEVERUSD","2026-01-10",0.000017943754,0.000017864517,0.000018084786,0.00001797,0.00001797,251019
"MISUSD","2026-01-10",0.26374,0.20735,0.51689,0.31265,0.31265,195772
"AUCUSD","2026-01-10",0.0006649241,0.00064904,0.00066927,0.00066927,0.00066927,52
"TULIPUSD","2026-01-10",0.02519231,0.02507042,0.02780316,0.02779541,0.02779541,3765
"BRICKUSD","2026-01-10",0.01494765,0.01494723,0.01495113,0.01494765,0.01494765,25
"METISUSD","2026-01-10",4.99968,4.89512,5.03249,4.99447,4.99447,3377776
"AIEPKUSD","2026-01-10",0.00007989302,0.000079888014,0.00009141828,0.0000898,0.0000898,1175
"MIRUSD","2026-01-10",0.00632,0.00586,0.0083,0.00723738,0.00723738,29275
"VGXUSD","2026-01-10",0.0004218141,0.0003947,0.0004219626,0.00039473,0.00039473,356117
"QTUMUSD","2026-01-10",1.48963,1.47,1.51291,1.49,1.49,14937392
"NAVUSD","2026-01-10",0.04981142,0.04970032,0.05029795,0.050155,0.050155,58075
"GRASSUSD","2026-01-10",0.35812,0.35474,0.37516,0.36977,0.36977,13569924
"OMNIAUSD","2026-01-10",0.00795397,0.00733666,0.01115651,0.00823012,0.00823012,1526
"RICUSD","2026-01-10",0.00821468,0.00801632,0.0082958,0.00824708,0.00824708,10911
"RPGUSD","2026-01-10",0.00012832854,0.00012811091,0.00012832854,0.00012811091,0.00012811091,31
"DAIUSD","2026-01-10",0.99983,0.99891,1,0.99911,0.99911,75189448
"LCSUSD","2026-01-10",0.2696,0.26611,0.2696,0.26833,0.26833,4
"EULUSD","2026-01-10",2.884,2.875,2.93,2.9,2.9,2709306
"ORBSUSD","2026-01-10",0.01090477,0.01084632,0.01097995,0.01084996,0.01084996,4627733
"HUNTUSD","2026-01-10",0.15886,0.15611,0.16181,0.15754,0.15754,669530
"SYNTHUSD","2026-01-10",0.08717898,0.08690041,0.08761974,0.087212,0.087212,60
"BZRXUSD","2026-01-10",0.00109493,0.00109494,0.00111737,0.00109938,0.00109938,6
"SCRTUSD","2026-01-10",0.10933,0.10662,0.11025,0.10914,0.10914,1372186
"AUCTIONUSD","2026-01-10",5.40961,5.39617,5.82682,5.63,5.63,20745126
"DOVUSD","2026-01-10",0.000070002713,0.00006274,0.00007014,0.00006311,0.00006311,5
"MDXUSD","2026-01-10",0.000936026,0.000936026,0.000936026,0.000936026,0.000936026,30
"ADPUSD","2026-01-10",0.00093821366,0.00092801,0.0009444121,0.00093014,0.00093014,32604
"LTXUSD","2026-01-10",0.01170015,0.01152766,0.01173065,0.01167016,0.01167016,53847
"ZUSDUSD","2026-01-10",0.93361,0.93361,0.94034,0.93759,0.93759,2
"TRIASUSD","2026-01-10",0.69907,0.66711,0.69908,0.68519,0.68519,72470
"FIDUSD","2026-01-10",0.0004893799,0.0004893799,0.0004893799,0.0004893799,0.0004893799,1
"CDAIUSD","2026-01-10",0.02506585,0.02504039,0.02507912,0.02504798,0.02504798,182
"MPLUSD","2026-01-10",0.18574,0.18416,0.18611,0.18439,0.18439,49806
"ISHNDUSD","2026-01-10",0.00179987,0.00179987,0.00182604,0.00182604,0.00182604,0
"GALUSD","2026-01-10",0.30227,0.28964,0.35953,0.35668,0.35668,27
"AZITUSD","2026-01-10",0.00686228,0.00673594,0.00694942,0.00679962,0.00679962,305379
"DMTRUSD","2026-01-10",0.01366705,0.01329527,0.01369405,0.01342578,0.01342578,165586
"LOOTUSD","2026-01-10",0.000929755,0.0009250683,0.0009298949,0.0009297704,0.0009297704,16983
"RIDEUSD","2026-01-10",0.0004719807,0.0004719807,0.00051747,0.00051711,0.00051711,13238
"HSTUSD","2026-01-10",0.00239767,0.002309,0.00239879,0.00232692,0.00232692,3
"BUSDUSD","2026-01-10",0.99937,0.98815,1.00033,0.99973,0.99973,529219
"BLZUSD","2026-01-10",0.0167,0.0162,0.0227,0.0216688,0.0216688,2360058
"FRMUSD","2026-01-10",0.00023038889,0.00022716298,0.00024139065,0.00023519,0.00023519,55943
"PEELUSD","2026-01-10",0.00011433512,0.00011433512,0.00011433512,0.00011433512,0.00011433512,0
"PERPUSD","2026-01-10",0.09238397,0.09109496,0.09363379,0.092011,0.092011,1350646
"DNTUSD","2026-01-10",0.0132,0.0126,0.0135,0.01314211,0.01314211,48472
"ACTUSD","2026-01-10",0.0006646848,0.00066426484,0.0006646974,0.0006646848,0.0006646848,2
"STARLUSD","2026-01-10",2.52773e-7,2.49877e-7,2.53604e-7,2.51594e-7,2.51594e-7,19803
"CFIUSD","2026-01-10",0.13113,0.12707,0.13601,0.13114,0.13114,11541
"KWENTAUSD","2026-01-10",7.81058,7.42149,7.89782,7.54,7.54,157
"TOMBUSD","2026-01-10",0.00128203,0.00091383,0.0013104,0.00091383,0.00091383,3
"BLANKUSD","2026-01-10",0.00025309686,0.00025309686,0.00025372,0.00025309686,0.00025309686,43
"GOOUSD","2026-01-10",0.000001049406,0.000001049406,0.000001131282,0.000001129964,0.000001129964,2
"HOTCROSSUSD","2026-01-10",0.00007091512,0.00007091512,0.00007477,0.000074267504,0.000074267504,82
"COLLABUSD","2026-01-10",0.000003922107,0.000003845264,0.000003988631,0.000003988631,0.000003988631,0
"ANKRETHUSD","2026-01-10",3791.9075,3726.3967,3793.953,3726.3967,3726.3967,10
"SHIBDOGEUSD","2026-01-10",1.7e-17,1.6e-17,1.7e-17,1.6648866e-17,1.6648866e-17,205
"SNFTUSD","2026-01-10",0.04477623,0.04477623,0.046024,0.04543622,0.04543622,67813
"DEPAYUSD","2026-01-10",0.20066,0.20063,0.20066,0.20064,0.20064,8
"RFDUSD","2026-01-10",0.000002408226,0.000002374554,0.000002425965,0.000002380842,0.000002380842,14583
"POWRUSD","2026-01-10",0.09567672,0.0943244,0.09843767,0.095337,0.095337,4851828
"UCXUSD","2026-01-10",0.01972486,0.01969113,0.01977371,0.01973448,0.01973448,58173
"BMONUSD","2026-01-10",0.00215822,0.00215614,0.00219582,0.00217337,0.00217337,12332
"CUDOSUSD","2026-01-10",0.00218003,0.00217955,0.0022252,0.00218225,0.00218225,11
"EOSDACUSD","2026-01-10",0.00011109327,0.00011109327,0.00011109327,0.00011109327,0.00011109327,0
"MNTLUSD","2026-01-10",0.000035904905,0.000035904905,0.000036943587,0.000036943587,0.000036943587,1
"DSUNUSD","2026-01-10",1.199386e-10,1.1077465e-10,1.199386e-10,1.1077465e-10,1.1077465e-10,1382
"RENQUSD","2026-01-10",0.0009866531,0.00098529,0.0009941782,0.00099069,0.00099069,133002
"PUSHUSD","2026-01-10",0.01148553,0.01135119,0.01150843,0.01143118,0.01143118,254936
"HNTUSD","2026-01-10",1.40739,1.38126,1.40739,1.4,1.4,4065515
"SECTUSD","2026-01-10",0.02596994,0.02561925,0.02596994,0.02564937,0.02564937,5
"TIPUSD","2026-01-10",0.000010641655,0.000009475994,0.000011779772,0.000011460277,0.000011460277,118316
"BCMCUSD","2026-01-10",0.00081687456,0.00081687456,0.00081687456,0.00081687456,0.00081687456,1
